views,likes,dislikes
1420134,91241,1249
382429,4884,140
1091675,4682,422
2759198,16882,1517
209516,11729,180
486182,6755,193
142091,11455,161
1177044,15121,1309
558097,28264,637
48043,259,111
3186399,381323,7904
3436730,560485,7861
200072,4041,45
314238,4001,810
375169,18105,348
10960245,742264,8817
1203995,25195,398
695394,15945,646
8592501,555483,14545
2891108,111317,3776
5364542,279997,4225
8596767,857684,4525
4821640,165465,36474
911644,41855,440
497822,9949,317
288556,9263,78
3013911,33514,543
1005483,143599,710
67604904,1974508,34912
4745040,108695,2768
1830043,60560,596
1372817,180822,1992
198698,1651,138
1561052,120355,425
482977,4310,103
1122365,14362,518
340760,55173,60
242202164,2828749,186208
26282127,361396,15094
757345,30423,209
9611828,341539,4442
808787,11805,166
42143635,198044,7768
2108424,47864,489
396099,41667,142
4559196,186592,1861
570431,1616,4234
1622212,67377,856
950530,168118,1230
4132664,73887,4063
1835458,71226,701
59856,3262,12
20227389,1556452,19383
8151049,466297,11927
8880005,354374,13731
8544370,273144,4762
2241938,218453,924
574489,33099,828
828278,25358,960
5333936,59359,1467
740086,9240,1099
6886056,680384,11396
5025767,70632,1821
9193371,867563,17650
7556998,453570,9124
269676,11056,165
5646826,215342,10181
141946,6654,40
11683337,265849,4335
73780,816,53
855063,29630,474
2569571,37664,2953
3227417,294477,2668
2589868,254595,1271
734728,35222,875
277495,1856,134
8926892,262571,3668
112994,2713,212
3092060,762099,2676
642717,18358,443
68933,1831,123
772555,4860,408
3175458,80776,1394
2748442,262367,3228
219706,4691,69
931990,20320,1345
13669679,119714,15688
2247249,133266,1485
531456,7131,152
2135038,94310,1732
422820,7869,51
7246108,245116,2321
2088966,18428,1104
5965762,211185,4145
1219808,25994,2474
6844493,41564,1045
1277852,133716,928
696982,23923,206
2407497,40438,1124
2365724,39709,953
5627500,55630,2351
1050721,36980,609
2164292,82031,876
409593,2693,5332
4763298,44550,1226
5718208,191100,2394
57680,2472,18
9951073,255306,4277
2820702,48088,2655
933220,70543,407
1285345,62948,523
437659,6090,593
881426,10966,541
2163233,190289,768
1718904,17169,635
4029266,78212,2249
2908837,88906,470
562734,16082,546
193131,888,41
124810,391,48
1850056,48958,1125
731848,2252,166
213468,2106,78
1207514,40297,438
18049519,587882,32336
961823,32595,744
556292,70321,174
1623392,59392,1643
3562838,129799,2430
976782,50835,428
4530951,176048,560
8817099,139532,5075
167249116,4610215,180838
1519814,9921,369
270838,22515,360
1641402,79185,470
1083773,14708,699
308831,4130,267
8101681,473826,11909
3896111,353859,856
342764,6773,300
1286109,23843,827
10094633,353053,5327
730022,57899,516
1816083,79832,1125
514085,18275,512
3003028,182994,1495
274230,3732,122
216640,1515,64
1585702,26676,1123
2270601,127497,992
952083,43328,207
2563268,128159,680
555425,29921,859
1195507,52938,696
3510255,96285,2037
156773,6165,234
2768897,107589,1368
485539,10762,467
8441780,255168,3341
629473,105486,818
173392,16908,142
394474,10399,306
167455,7238,328
1498451,60736,2270
1019885,18320,167
4920722,31304,6000
1159767,20496,328
131758597,2720613,29215
1200226,30847,557
1563091,11754,1320
19926996,318572,6770
24908246,1900594,29217
451749,15582,259
1747943,121618,1529
1932792,52898,855
9646325,248527,2428
7913488,200426,2787
4876218,118503,4664
619887,26159,361
106016,2440,57
6008211,1516060,8416
2582310,27121,1736
5930195,357847,8549
2564379,123149,1257
8001999,75481,2868
8342899,526436,11675
203620,943,7044
1581993,20568,271
268826,20749,214
857950,18840,275
2500586,110931,740
169246,1482,48
8180342,444889,6859
1459547,32069,755
760829,52528,6633
595155,26176,3014
13521730,348779,9727
8452227,343727,6036
1728262,110026,1081
230861,28334,143
158264,2234,40
389272,6925,326
567344,31653,310
2150716,22853,788
2429834,51905,1340
642484,25643,330
6088862,99483,3663
2714369,74568,2265
268518,3343,130
288764,5828,61
711880,11446,222
744651,36095,561
3439739,109019,1533
192811,6753,186
3805443,172845,1987
1496810,28983,313
2604296,155843,633
4619197,118053,2743
28325266,1240531,4579
3928039,120318,1177
4534993,417069,4274
307185,8041,165
2234958,93381,1908
653269,42190,149
8477928,346411,5647
3280234,235456,933
6218188,206774,2697
680448,11149,285
1242718,66494,1082
172000,2509,98
21536175,388312,3677
5475891,443480,2626
433614,3007,66
900850,51410,623
836049,18532,212
4219277,90478,1094
3682003,67979,1054
827051,53614,515
650001,21989,677
5122654,236609,4207
3110451,111031,985
1347734,22645,758
1038974,18990,224
743826,35265,323
2057165,100911,1580
2202734,87412,4142
904421,136449,816
35652166,1750532,83838
3449296,26793,1707
3637238,85395,1440
6812881,102331,2000
6372942,242591,1907
247192,10385,147
748280,35317,501
346123,12060,63
989740,131204,199
7942608,28938,1406
4633787,209657,2147
1969830,130401,892
131242,547,177
1095724,17761,293
1393178,70500,1405
503292,11184,143
11383586,400948,26603
458116,31145,140
632076,10552,1186
2142412,27538,4680
1421313,86623,2752
1574390,150900,2320
1229803,30956,367
112966,5363,114
8987078,648759,13585
167691,4114,188
2184794,19484,632
316466,5528,41
1464587,140399,613
483442,22827,167
13825438,246214,1328
1419900,32254,724
5275743,198246,3716
3948262,110879,999
477521,30935,383
787653,33999,230
1490790,33129,1306
1818031,106439,1038
1084990,16918,1221
973615,48936,459
355889,21515,268
1135533,30646,250
1278302,37585,1338
1270269,71382,478
3262274,135586,2099
10156199,771953,7550
806416,30062,266
17014785,360463,9107
610255,35546,432
172301,2922,50
5867317,300012,2948
2388143,139384,1867
7339314,150307,3843
924697,84161,1361
51729541,3806138,23770
7793410,358670,5351
275051,20934,277
1081288,28708,406
2439483,191046,1159
5135731,251801,5607
332627,2095,172
208627,1360,182
318329,16056,431
1077128,17765,280
494934,1647,234
746766,23859,648
317977,17070,462
961345,48979,1043
146119,1378,32
253445,4049,272
2629832,185674,6573
511664,6012,1825
2806832,203835,1066
195350,4125,147
2386547,51102,659
463447,44826,273
421712,5327,660
1137777,17789,278
4517107,79310,814
1620544,82761,662
3818862,179507,5570
5774797,209047,11001
25207985,1442137,45836
1074114,13490,305
721204,10708,3618
3821232,103171,2357
7438332,106330,1347
1086418,12373,255
10270605,592963,32371
492691,24771,260
1631754,40857,418
13172865,188075,3080
2923388,191328,1178
6757248,369336,38623
36246335,691664,13141
1658718,20148,4123
1602350,129758,763
55516681,2729042,26469
427157,22520,402
11895440,253871,4045
28445695,887175,36033
266073,8609,337
4079387,77292,2047
469951,15591,365
6506048,327187,10008
811908,52094,460
566405,20192,463
15354182,257470,7265
1125463,39876,1414
175737,1127,66
8954213,773048,3197
240167,1454,22
10140470,266309,5312
372762,18566,342
5305462,201710,5408
552557,22606,872
294491,14698,237
1937009,22800,840
126077,3055,64
632809,36843,742
884812,22571,1138
53786400,1976034,28724
16015367,1157551,22355
2065248,53292,824
1408818,82194,977
1886681,50150,356
3004107,121612,2808
189831,5004,131
32223807,432496,19514
146813,4648,157
860564,38346,188
3657763,89416,1376
601003,33939,1112
937775,24158,1001
5331528,211935,2510
3260722,150023,4229
1755695,109340,724
1649927,62027,640
18644708,617813,74501
49186407,1504537,52815
387726,13468,200
118524,1692,38
828469,47702,912
63861923,1148633,18289
23277430,919867,61261
3503761,142355,2075
5777849,77927,991
5759295,251695,3451
294144,19319,118
924847,64568,643
987904,80163,503
697444,75048,562
7798843,161845,3892
4131006,274041,3559
1415563,13605,434
1130795,17029,279
787608,10613,155
1703527,31517,1133
4285232,138387,1932
549752,43805,210
2654564,140350,998
327121,10484,150
893718,58970,490
489164,29096,1198
219212,14040,170
2855530,158466,948
867751,12489,278
560848,57758,157
3265390,48340,1198
267022,2331,236
4418900,175313,3284
11207979,387413,10386
2363254,118390,881
6668200,486105,10886
114088,824,128
1252894,10193,747
1565271,131736,980
186272,4423,1309
73759,7721,43
119657,7213,75
1562162,43289,419
1245955,48627,404
1278797,9771,520
2491725,32076,5094
1530530,24060,513
1147327,58661,579
1564672,58093,2347
1485241,5403,298
12913030,693527,6387
4188482,93781,1825
1250928,46564,520
378358,14322,130
504789,33181,559
453201,39339,728
1329501,86038,682
165051,9742,261
786033,7725,954
23580782,704316,54087
2296797,85037,612
1137158,17877,129
2448963,23506,1022
3727628,72564,1114
2328000,33264,731
112133,5017,120
851055,93988,2061
284284,15250,361
1964432,16118,474
2251523,18005,897
913669,13686,173
99889814,2929646,246038
276089,30682,1068
198562,2020,43
191591,1890,183
1020463,18218,883
7348992,687922,8583
2573042,112373,964
289405,16588,150
3036900,44951,802
1776291,60291,994
1908631,108534,1309
1209472,25129,321
3814017,229127,7498
226302,3603,1451
594849,19360,3752
785862,22930,129
2319135,76106,1680
218574,2193,51
613311,22859,147
3804768,101236,2705
358438,35356,448
656387,35920,847
9708081,339098,1769
2017754,113846,2553
453153,5976,1544
911783,25884,244
1742926,78800,1265
146763198,2146270,229690
9048786,62575,5363
2454129,90080,1799
11786409,112022,2014
8094288,368420,24930
4080654,133798,1968
1778533,62001,2598
1820598,76403,1854
595555,11593,290
754072,41361,1013
3216709,230953,3813
998741,45957,619
2374474,93676,1552
33682574,933887,18223
6336625,176857,2615
249783960,2651776,222725
355134,10201,445
14283219,514772,70184
10511536,616120,17683
547541,14496,167
3822258,249923,26213
68053306,1981143,27874
292063,5876,184
163732,9676,260
614366,44828,716
1067054,5083,1241
229260,5740,31
615142,23563,300
785351,28722,854
671254,40425,170
4761512,283758,6707
343279,2832,61
278149,9918,127
260702,2987,94
816160,57559,1226
860355,65378,201
15363076,455510,6855
1174501,43421,667
544885,27638,898
16682876,795247,9431
6093710,1327763,7030
887089,38447,673
1755619,119548,689
1235049,14056,779
24237788,624923,10497
7294627,20487,258
2136091,105918,1396
7188366,220933,16376
1717879,35239,318
393729,5976,135
2951938,81635,1163
236024,6220,107
1051501,14884,464
2466758,143898,1214
215059,12808,258
5886817,224000,3460
1564372,1978,496
4393718,92780,3109
425719,36338,547
1932570,52038,610
22717120,810379,19618
2894342,90708,1815
2863102,35354,1392
129435,1055,81
243271,3034,159
583729,8710,473
22341161,1002961,25223
6796632,113852,3572
10304124,442105,5504
6655603,397300,5734
2998100,178262,2598
2695497,340877,22171
1583235,23828,502
1412896,24297,440
4932406,151948,2494
327976,26331,136
129028,7749,216
4133953,132147,2059
2649754,128224,2741
1419694,66907,1654
1206801,16271,325
4118810,233736,6006
118048,3979,78
343582,13992,280
580519,13476,288
2660442,5466,301
1784097,65358,765
2340406,83764,4115
1944831,119147,948
370614,24520,778
546657,33115,230
324349,15530,372
141354,4063,57
5701765,96957,2507
372962,2256,127
719298,59578,399
169540,2650,49
947597,55984,586
1055482,65274,1709
3591546,51126,911
602821,43230,382
2209000,88514,916
477792,16312,510
2376471,45665,5745
2129977,19468,758
192540547,5305332,202156
249975,2500,76
243731,2767,247
688608,7863,192
473755,3206,151
77856,3437,70
3909300,206545,9161
61530976,815755,18025
104152,6365,74
17131673,1149497,17971
547392,29685,629
5812994,631383,9240
3587369,457140,11123
299993,24869,390
871549,23613,1453
4225066,155771,2917
3149331,135443,3015
865757,14893,269
4683887,260561,2135
1141517,16533,247
5507856,228797,820
2904951,28927,1486
49232,127,11
4857849,183988,3429
2070096,17175,779
1105339,68814,1645
467831,6294,150
72233888,2639398,29314
2750298,168164,8298
191669,3056,47
1180489,33709,703
1427590,65433,928
1385898,88575,721
8607925,191191,4283
2412197,29319,807
993261,41982,411
6187665,181915,48854
201466,2166,50
10092908,682408,9674
6188481,81822,2948
318779,6505,215
3617105,134190,1642
955154,47460,1811
2991424,92927,8867
4816572,94969,2660
6143047,188620,2164
309752,11302,208
7357701,63520,2931
519237561,4912103,292562
645121,22793,752
1440358,181170,348
2281763,69036,975
1383394,26404,1042
3349296,133055,1390
14742923,238997,4227
219128475,1882344,67487
192010,6167,44
509011,65588,1173
2753832,61967,1031
3156619,165004,5299
264903,4137,136
9491506,236045,4181
7776883,121477,4614
450949,5005,89
335660,7278,224
619348,34719,539
553190,24628,220
1605589,60929,1089
448016,31262,423
327307,12139,309
4987824,91201,1727
4720772,274523,2626
815930,14719,318
4510501,205157,9242
1925686,153215,1945
541673,25944,373
988634,108723,781
47340,4303,120
2467087,207591,1037
7424996,145044,3623
2216949,28461,1572
1206709,60242,448
684044,2421,252
70361117,2425514,40933
940031,13610,369
151318,6576,161
10800121,446582,7256
255117,7282,351
10644720,264208,21392
4353408,99000,621
515334,3930,92
46413770,1119133,30929
497881,27800,389
1956611,235192,4831
17072069,398669,1314
772181,11123,550
671712535,17864527,1253187
6873069,131769,5293
1542185,13625,718
6344399,131123,5930
2630928,73132,2620
2527922,61386,2461
543797,21886,438
1254927,66418,385
4876114,184281,3549
9050148,45772,1390
1612333,44934,674
456891,9315,117
16038544,216127,2407
604553,9637,172
1482935,8767,665
4294644,122962,1806
931530,13377,579
24338857,432011,11152
4887972,383407,5363
256500,1052,97
179496,1009,43
6614360,173954,4707
1637751,84943,1421
416597,20100,459
1379230,28638,1111
3412229,326866,8353
597653,11673,306
914816,96762,687
5055485,73797,2798
14152320,285191,67764
2376742,128747,634
58447,149,11
140802,8893,356
2514101,47296,584
840004,17787,168
11768709,177205,4280
34275752,897990,14987
274735,18250,68
1397193,4519,184
10837090,511988,11807
3015355,59742,2099
11828825,278509,14840
430370,25445,44
2262178,81885,1214
3729864,188952,3501
753342,55277,15818
455910,58333,759
795383,45382,1888
1537998,55454,897
551914,40048,297
7409925,64045,4065
5884701,191117,4288
818693,35391,384
6741954,112407,2992
6052668,518162,7855
208617,3945,63
66794,976,28
2896045,186450,1851
3538336,93802,824
316590,6004,264
4337935,41901,1781
6429118,180590,5616
4857512,72735,3412
1360626,74897,403
474903,14549,727
633190,31181,1002
8625807,403515,9021
154581,1741,95
8747794,202834,8673
1524056,26414,4036
14976680,173893,2914
7045197,73780,2794
2493197,112023,7639
889647,24389,532
1648870,44325,1388
408980,12165,107
490252,20720,327
848088,48357,509
301220,9559,69
306454,20789,120
438782,16315,119
5727930,277136,1906
806239,5127,1454
3534951,155898,2334
2427036,97204,773
2945959,13601,185
1071453,34774,11277
610130,14261,561
865192,30102,5356
2949223,94191,2113
1414847,76676,419
745111,18378,147
374701,18300,318
3778125,79613,1184
323986,33714,92
1333864,32136,914
835763,72843,346
793800,21528,340
1168431,25850,551
